,movie_title,genres,language,title_year,duration,imdb_score,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,is_english
2334,Steamboy ,Action|Adventure|Animation|Family|Sci-Fi|Thriller,Japanese,2004.0,103.0,6.9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2336,All Good Things ,Crime|Drama|Mystery|Romance|Thriller,English,2010.0,101.0,6.3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2338,CJ7 ,Comedy|Family|Sci-Fi,Cantonese,2008.0,86.0,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2340,Dylan Dog: Dead of Night ,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,English,2010.0,107.0,5.1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
2341,People I Know ,Crime|Drama|Mystery,English,2002.0,100.0,5.5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2344,Regression ,Crime|Drama|Mystery|Thriller,English,2015.0,106.0,5.7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2347,Shattered ,Crime|Drama|Thriller,English,2007.0,98.0,6.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2352,Survivor ,Action|Crime|Thriller,English,2015.0,96.0,5.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2353,The Frozen Ground ,Crime|Drama|Mystery|Thriller,English,2013.0,105.0,6.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2354,The Painted Veil ,Drama|Romance,Mandarin,2006.0,125.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2355,The Baader Meinhof Complex ,Action|Biography|Crime|Drama,German,2008.0,184.0,7.4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,Dances with Wolves ,Adventure|Drama|Western,English,1990.0,236.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2357,Bad Teacher ,Comedy,English,2011.0,97.0,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2358,Sea of Love ,Crime|Drama|Mystery|Thriller,English,1989.0,113.0,6.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2359,A Cinderella Story ,Comedy|Family|Romance,English,2004.0,95.0,5.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2360,Scream ,Horror|Mystery,English,1996.0,103.0,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2361,Thir13en Ghosts ,Horror,English,2001.0,91.0,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2362,The Shining ,Drama|Horror,English,1980.0,146.0,8.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2363,Back to the Future ,Adventure|Comedy|Sci-Fi,English,1985.0,116.0,8.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2364,House on Haunted Hill ,Horror|Mystery|Thriller,English,1999.0,93.0,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2367,The Switch ,Comedy|Drama|Romance,English,2010.0,101.0,6.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2368,Just Married ,Comedy|Romance,English,2003.0,95.0,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2369,The Devil's Double ,Biography|Drama|Thriller,English,2011.0,109.0,7.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2372,The Crazies ,Horror|Thriller,English,2010.0,101.0,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2373,Spirited Away ,Adventure|Animation|Family|Fantasy,Japanese,2001.0,125.0,8.6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2375,The Bounty ,Action|Adventure|Drama|History|Romance,English,1984.0,132.0,7.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2376,The Book Thief ,Drama|War,English,2013.0,131.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2377,Sex Drive ,Adventure|Comedy|Romance,English,2008.0,129.0,6.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2378,Leap Year ,Comedy|Romance,English,2010.0,100.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2380,Take Me Home Tonight ,Comedy|Drama|Romance,English,2011.0,97.0,6.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2385,The Amityville Horror ,Drama|Horror|Mystery|Thriller,English,2005.0,90.0,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2386,Adaptation. ,Comedy|Drama,English,2002.0,81.0,7.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2387,Land of the Dead ,Horror,English,2005.0,97.0,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2389,Fear and Loathing in Las Vegas ,Adventure|Comedy|Drama,English,1998.0,118.0,7.7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2390,The Invention of Lying ,Comedy|Fantasy|Romance,English,2009.0,100.0,6.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2391,Neighbors ,Comedy,English,2014.0,97.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2392,The Mask ,Action|Comedy|Crime|Fantasy,English,1994.0,114.0,6.9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2393,Big ,Comedy|Drama|Family|Fantasy|Romance,English,1988.0,130.0,7.3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2394,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,Comedy,English,2006.0,82.0,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2395,Legally Blonde ,Comedy|Romance,English,2001.0,96.0,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2396,Star Trek III: The Search for Spock ,Action|Adventure|Sci-Fi,English,1984.0,105.0,6.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2397,The Exorcism of Emily Rose ,Drama|Horror|Thriller,English,2005.0,122.0,6.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2398,Deuce Bigalow: Male Gigolo ,Comedy|Romance,English,1999.0,88.0,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2399,Left Behind ,Action|Drama|Fantasy|Mystery|Thriller,English,2014.0,110.0,3.1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2400,The Family Stone ,Comedy|Drama|Romance,English,2005.0,103.0,6.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2401,Barbershop 2: Back in Business ,Comedy|Drama,English,2004.0,106.0,5.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2402,Bad Santa ,Comedy|Crime|Drama,English,2003.0,98.0,7.1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2403,Austin Powers: International Man of Mystery ,Comedy|Crime,English,1997.0,68.0,7.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2404,My Big Fat Greek Wedding 2 ,Comedy|Family|Romance,English,2016.0,94.0,6.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2405,Diary of a Wimpy Kid: Rodrick Rules ,Comedy|Family,English,2011.0,99.0,6.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2406,Predator ,Action|Horror|Sci-Fi,English,1987.0,107.0,7.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2407,Amadeus ,Biography|Drama|History|Music,English,1984.0,180.0,8.3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2408,Prom Night ,Horror|Mystery,English,2008.0,89.0,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2409,Mean Girls ,Comedy,English,2004.0,97.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2410,Under the Tuscan Sun ,Comedy|Drama|Romance,English,2003.0,113.0,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2411,Gosford Park ,Drama|Mystery,English,2001.0,131.0,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2413,Peggy Sue Got Married ,Comedy|Drama|Fantasy|Romance,English,1986.0,103.0,6.3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2414,Birdman or (The Unexpected Virtue of Ignorance) ,Comedy|Drama|Romance,English,2014.0,119.0,7.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2415,Blue Jasmine ,Drama,English,2013.0,98.0,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2416,United 93 ,Drama|History|Thriller,English,2006.0,111.0,7.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2417,Honey ,Drama|Music|Romance,English,2003.0,94.0,5.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2418,Glory ,Drama|History|War,English,1989.0,122.0,7.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2419,Spy Hard ,Action|Comedy,English,1996.0,81.0,5.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2420,The Fog ,Fantasy|Horror,English,1980.0,89.0,6.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2421,Soul Surfer ,Biography|Drama|Family|Sport,English,2011.0,106.0,7.1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2422,Catch-22 ,Comedy|Drama|War,English,1970.0,122.0,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2423,Observe and Report ,Comedy|Crime|Drama,English,2009.0,86.0,5.8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2424,Conan the Destroyer ,Action|Adventure|Fantasy,English,1984.0,103.0,5.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2425,Raging Bull ,Biography|Drama|Sport,English,1980.0,121.0,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2426,Love Happens ,Drama|Romance,English,2009.0,109.0,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2427,Young Sherlock Holmes ,Adventure|Fantasy|Mystery|Thriller,English,1985.0,109.0,6.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2428,Fame ,Comedy|Drama|Musical|Romance,English,2009.0,123.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2429,127 Hours ,Adventure|Biography|Drama|Thriller,English,2010.0,94.0,7.6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2430,Small Time Crooks ,Comedy|Crime,English,2000.0,94.0,6.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2431,Center Stage ,Drama|Music|Romance,English,2000.0,115.0,6.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2432,Love the Coopers ,Comedy,English,2015.0,107.0,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2434,Life as a House ,Drama,English,2001.0,125.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2435,Steve Jobs ,Biography|Drama,English,2015.0,122.0,7.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2436,"I Love You, Beth Cooper ",Comedy|Romance,English,2009.0,102.0,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2437,Youth in Revolt ,Comedy|Drama|Romance,English,2009.0,90.0,6.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2439,The Tailor of Panama ,Drama|Thriller,English,2001.0,109.0,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2440,Blow Out ,Mystery|Thriller,English,1981.0,107.0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2441,Getaway ,Action|Crime|Thriller,English,2013.0,90.0,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2442,The Ice Storm ,Drama,English,1997.0,112.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2443,And So It Goes ,Comedy|Drama|Romance,English,2014.0,94.0,5.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2445,Being Julia ,Comedy|Drama|Romance,English,2004.0,104.0,7.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2446,9½ Weeks ,Drama|Romance,English,1986.0,112.0,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2447,Dragonslayer ,Action|Adventure|Fantasy,English,1981.0,108.0,6.7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2448,The Last Station ,Biography|Drama|Romance,English,2009.0,112.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2449,Ed Wood ,Biography|Comedy|Drama,English,1994.0,127.0,7.9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2450,Labor Day ,Drama,English,2013.0,111.0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2451,Mongol: The Rise of Genghis Khan ,Adventure|Biography|Drama|History|War,Mongolian,2007.0,126.0,7.3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2452,RocknRolla ,Action|Crime|Thriller,English,2008.0,114.0,7.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2454,Hamlet ,Drama,English,1996.0,150.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2456,Midnight Special ,Adventure|Drama|Sci-Fi|Thriller,English,2016.0,112.0,6.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2457,Anything Else ,Comedy|Romance,English,2003.0,108.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2458,The Railway Man ,Biography|Drama|Romance|War,English,2013.0,116.0,7.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2460,The White Ribbon ,Drama|Mystery,German,2009.0,144.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2462,The Wraith ,Action|Horror|Romance|Sci-Fi|Thriller,English,1986.0,93.0,5.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
2463,The Salton Sea ,Crime|Drama|Mystery|Thriller,English,2002.0,103.0,7.2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2464,Metallica Through the Never ,Music,English,2013.0,93.0,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2465,The Informers ,Crime|Drama|Thriller,English,2008.0,98.0,5.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2469,Day of the Dead ,Horror,English,1985.0,87.0,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2471,Renaissance ,Action|Animation|Sci-Fi|Thriller,English,2006.0,105.0,6.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2473,Red Sonja ,Action|Adventure|Fantasy,English,1985.0,89.0,5.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2474,Red Lights ,Drama|Horror|Mystery|Thriller,English,2012.0,114.0,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2475,Superbad ,Comedy,English,2007.0,119.0,7.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2476,Madea Goes to Jail ,Comedy|Crime|Drama,English,2009.0,103.0,4.1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2478,Step Up 2: The Streets ,Drama|Music|Musical|Romance,English,2008.0,98.0,6.2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2479,Hoodwinked! ,Action|Animation|Comedy|Crime|Family,English,2005.0,80.0,6.5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2480,Hotel Rwanda ,Drama|History|War,English,2004.0,121.0,8.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2481,Hitman ,Action|Crime|Drama|Thriller,English,2007.0,94.0,6.3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2483,The Prince ,Action|Thriller,English,2014.0,93.0,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2485,The Others ,Fantasy|Horror|Thriller,English,2001.0,101.0,7.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2486,Aliens ,Action|Adventure|Sci-Fi,English,1986.0,154.0,8.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2487,My Fair Lady ,Drama|Family|Musical|Romance,English,1964.0,170.0,7.9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2488,I Know What You Did Last Summer ,Horror|Mystery|Thriller,English,1997.0,99.0,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2489,Let's Be Cops ,Comedy,English,2014.0,104.0,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2490,Sideways ,Adventure|Comedy|Drama|Romance,English,2004.0,126.0,7.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2491,Beerfest ,Comedy,English,2006.0,110.0,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2492,Halloween ,Horror|Thriller,English,1978.0,101.0,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2493,Hero ,Action|Adventure|History,Mandarin,2002.0,80.0,7.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2495,The Best Man Holiday ,Comedy|Drama,English,2013.0,123.0,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2496,Smokin' Aces ,Action|Crime|Drama|Thriller,English,2006.0,109.0,6.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2497,Saw 3D: The Final Chapter ,Horror|Mystery,English,2010.0,90.0,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2498,40 Days and 40 Nights ,Comedy|Romance,English,2002.0,96.0,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2499,TRON: Legacy ,Action|Adventure|Sci-Fi,English,2010.0,125.0,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2500,A Night at the Roxbury ,Comedy|Music|Romance,English,1998.0,82.0,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2501,Beastly ,Drama|Fantasy|Romance,English,2011.0,86.0,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2502,The Hills Have Eyes ,Horror,English,2006.0,108.0,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2503,Dickie Roberts: Former Child Star ,Comedy,English,2003.0,98.0,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2504,"McFarland, USA ",Biography|Drama|Sport,English,2015.0,129.0,7.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2507,Pitch Perfect ,Comedy|Music|Romance,English,2012.0,112.0,7.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2508,Summer Catch ,Comedy|Drama|Romance|Sport,English,2001.0,108.0,4.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2509,A Simple Plan ,Crime|Drama|Thriller,English,1998.0,121.0,7.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2510,They ,Horror|Mystery|Thriller,English,2002.0,89.0,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2511,Larry the Cable Guy: Health Inspector ,Comedy|Romance,English,2006.0,89.0,3.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2513,Brooklyn's Finest ,Crime|Drama|Thriller,English,2009.0,132.0,6.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2515,Evil Dead ,Horror,English,2013.0,96.0,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2516,My Life in Ruins ,Comedy|Romance,English,2009.0,98.0,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2517,American Dreamz ,Comedy|Music,English,2006.0,107.0,5.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2518,Superman IV: The Quest for Peace ,Action|Adventure|Family|Sci-Fi,English,1987.0,134.0,3.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2520,Running Scared ,Action|Crime|Drama|Thriller,English,2006.0,122.0,7.4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2523,The Illusionist ,Drama|Mystery|Romance|Thriller,English,2006.0,110.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2525,Veronica Guerin ,Biography|Crime|Drama|Thriller,English,2003.0,98.0,6.9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2526,Escobar: Paradise Lost ,Crime|Drama|Romance|Thriller,English,2014.0,120.0,6.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2527,Southland Tales ,Comedy|Mystery|Sci-Fi|Thriller,English,2006.0,160.0,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2528,Dragon Hunters ,Adventure|Animation|Family|Fantasy,French,2008.0,80.0,6.6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2530,The Apparition ,Horror|Thriller,English,2012.0,83.0,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2531,My Girl ,Comedy|Drama|Family|Romance,English,1991.0,102.0,6.8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2532,Fur: An Imaginary Portrait of Diane Arbus ,Biography|Drama|Romance,English,2006.0,122.0,6.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2533,The Illusionist ,Drama|Mystery|Romance|Thriller,English,2006.0,110.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2534,Wall Street ,Crime|Drama,English,1987.0,126.0,7.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2535,Sense and Sensibility ,Drama|Romance,English,1995.0,136.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2536,Becoming Jane ,Biography|Drama|Romance,English,2007.0,120.0,7.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2537,Sydney White ,Comedy|Romance,English,2007.0,108.0,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2538,House of Sand and Fog ,Drama,English,2003.0,126.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2539,Dead Poets Society ,Comedy|Drama,English,1989.0,128.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2540,Dumb & Dumber ,Comedy,English,1994.0,113.0,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2541,When Harry Met Sally... ,Comedy|Drama|Romance,English,1989.0,89.0,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2542,The Verdict ,Drama,English,1982.0,129.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2543,Road Trip ,Comedy,English,2000.0,94.0,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2544,Varsity Blues ,Comedy|Drama|Romance|Sport,English,1999.0,106.0,6.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2545,The Artist ,Comedy|Drama|Romance,English,2011.0,100.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2546,The Unborn ,Drama|Fantasy|Horror|Mystery|Thriller,English,2009.0,89.0,4.8,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2547,Moonrise Kingdom ,Adventure|Comedy|Drama|Romance,English,2012.0,94.0,7.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2548,The Texas Chainsaw Massacre: The Beginning ,Horror,English,2006.0,83.0,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2550,The Master of Disguise ,Comedy|Family,English,2002.0,80.0,3.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2551,Pan's Labyrinth ,Drama|Fantasy|War,Spanish,2006.0,112.0,8.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
